date	ouv	haut	bas	clot	vol	devise	
18/06/2018	99.466	99.466	99.466	99.466	0	EUR	
19/06/2018	99.465	99.465	99.465	99.465	0	EUR	
20/06/2018	99.464	99.464	99.464	99.464	0	EUR	
21/06/2018	99.462	99.462	99.462	99.462	0	EUR	
22/06/2018	99.461	99.461	99.461	99.461	0	EUR	
25/06/2018	99.457	99.457	99.457	99.457	0	EUR	
26/06/2018	99.455	99.455	99.455	99.455	0	EUR	
27/06/2018	99.454	99.454	99.454	99.454	0	EUR	
28/06/2018	99.453	99.453	99.453	99.453	0	EUR	
29/06/2018	99.451	99.451	99.451	99.451	0	EUR	
02/07/2018	99.447	99.447	99.447	99.447	0	EUR	
03/07/2018	99.446	99.446	99.446	99.446	0	EUR	
04/07/2018	99.444	99.444	99.444	99.444	0	EUR	
05/07/2018	99.443	99.443	99.443	99.443	0	EUR	
06/07/2018	99.442	99.442	99.442	99.442	0	EUR	
09/07/2018	99.437	99.437	99.437	99.437	0	EUR	
10/07/2018	99.436	99.436	99.436	99.436	0	EUR	
11/07/2018	99.435	99.435	99.435	99.435	0	EUR	
12/07/2018	99.433	99.433	99.433	99.433	0	EUR	
13/07/2018	99.432	99.432	99.432	99.432	0	EUR	
16/07/2018	99.428	99.428	99.428	99.428	0	EUR	
17/07/2018	99.426	99.426	99.426	99.426	0	EUR	
18/07/2018	99.425	99.425	99.425	99.425	0	EUR	
19/07/2018	99.423	99.423	99.423	99.423	0	EUR	
20/07/2018	99.422	99.422	99.422	99.422	0	EUR	
23/07/2018	99.418	99.418	99.418	99.418	0	EUR	
24/07/2018	99.417	99.417	99.417	99.417	0	EUR	
25/07/2018	99.415	99.415	99.415	99.415	0	EUR	
26/07/2018	99.414	99.414	99.414	99.414	0	EUR	
27/07/2018	99.412	99.412	99.412	99.412	0	EUR	
30/07/2018	99.408	99.408	99.408	99.408	0	EUR	
31/07/2018	99.407	99.407	99.407	99.407	0	EUR	
01/08/2018	99.406	99.406	99.406	99.406	0	EUR	
02/08/2018	99.404	99.404	99.404	99.404	0	EUR	
03/08/2018	99.403	99.403	99.403	99.403	0	EUR	
06/08/2018	99.399	99.399	99.399	99.399	0	EUR	
07/08/2018	99.397	99.397	99.397	99.397	0	EUR	
08/08/2018	99.396	99.396	99.396	99.396	0	EUR	
09/08/2018	99.395	99.395	99.395	99.395	0	EUR	
10/08/2018	99.393	99.393	99.393	99.393	0	EUR	
13/08/2018	99.389	99.389	99.389	99.389	0	EUR	
14/08/2018	99.388	99.388	99.388	99.388	0	EUR	
16/08/2018	99.385	99.385	99.385	99.385	0	EUR	
17/08/2018	99.384	99.384	99.384	99.384	0	EUR	
20/08/2018	99.38	99.38	99.38	99.38	0	EUR	
21/08/2018	99.378	99.378	99.378	99.378	0	EUR	
22/08/2018	99.377	99.377	99.377	99.377	0	EUR	
23/08/2018	99.376	99.376	99.376	99.376	0	EUR	
24/08/2018	99.374	99.374	99.374	99.374	0	EUR	
27/08/2018	99.37	99.37	99.37	99.37	0	EUR	
28/08/2018	99.369	99.369	99.369	99.369	0	EUR	
29/08/2018	99.367	99.367	99.367	99.367	0	EUR	
30/08/2018	99.366	99.366	99.366	99.366	0	EUR	
31/08/2018	99.365	99.365	99.365	99.365	0	EUR	
03/09/2018	99.361	99.361	99.361	99.361	0	EUR	
04/09/2018	99.36	99.36	99.36	99.36	0	EUR	
05/09/2018	99.358	99.358	99.358	99.358	0	EUR	
06/09/2018	99.357	99.357	99.357	99.357	0	EUR	
07/09/2018	99.356	99.356	99.356	99.356	0	EUR	
10/09/2018	99.352	99.352	99.352	99.352	0	EUR	
11/09/2018	99.35	99.35	99.35	99.35	0	EUR	
12/09/2018	99.349	99.349	99.349	99.349	0	EUR	
13/09/2018	99.347	99.347	99.347	99.347	0	EUR	
14/09/2018	99.346	99.346	99.346	99.346	0	EUR	
17/09/2018	99.342	99.342	99.342	99.342	0	EUR	
18/09/2018	99.341	99.341	99.341	99.341	0	EUR	
19/09/2018	99.339	99.339	99.339	99.339	0	EUR	
20/09/2018	99.338	99.338	99.338	99.338	0	EUR	
21/09/2018	99.337	99.337	99.337	99.337	0	EUR	
24/09/2018	99.333	99.333	99.333	99.333	0	EUR	
25/09/2018	99.331	99.331	99.331	99.331	0	EUR	
26/09/2018	99.33	99.33	99.33	99.33	0	EUR	
27/09/2018	99.329	99.329	99.329	99.329	0	EUR	
28/09/2018	99.327	99.327	99.327	99.327	0	EUR	
01/10/2018	99.324	99.324	99.324	99.324	0	EUR	
02/10/2018	99.322	99.322	99.322	99.322	0	EUR	
03/10/2018	99.321	99.321	99.321	99.321	0	EUR	
04/10/2018	99.319	99.319	99.319	99.319	0	EUR	
05/10/2018	99.318	99.318	99.318	99.318	0	EUR	
08/10/2018	99.314	99.314	99.314	99.314	0	EUR	
09/10/2018	99.313	99.313	99.313	99.313	0	EUR	
10/10/2018	99.311	99.311	99.311	99.311	0	EUR	
11/10/2018	99.31	99.31	99.31	99.31	0	EUR	
12/10/2018	99.309	99.309	99.309	99.309	0	EUR	
15/10/2018	99.305	99.305	99.305	99.305	0	EUR	
16/10/2018	99.304	99.304	99.304	99.304	0	EUR	
17/10/2018	99.302	99.302	99.302	99.302	0	EUR	
18/10/2018	99.301	99.301	99.301	99.301	0	EUR	
19/10/2018	99.3	99.3	99.3	99.3	0	EUR	
22/10/2018	99.296	99.296	99.296	99.296	0	EUR	
23/10/2018	99.294	99.294	99.294	99.294	0	EUR	
24/10/2018	99.293	99.293	99.293	99.293	0	EUR	
25/10/2018	99.292	99.292	99.292	99.292	0	EUR	
26/10/2018	99.29	99.29	99.29	99.29	0	EUR	
29/10/2018	99.286	99.286	99.286	99.286	0	EUR	
30/10/2018	99.285	99.285	99.285	99.285	0	EUR	
31/10/2018	99.284	99.284	99.284	99.284	0	EUR	
02/11/2018	99.281	99.281	99.281	99.281	0	EUR	
05/11/2018	99.277	99.277	99.277	99.277	0	EUR	
06/11/2018	99.276	99.276	99.276	99.276	0	EUR	
07/11/2018	99.274	99.274	99.274	99.274	0	EUR	
08/11/2018	99.273	99.273	99.273	99.273	0	EUR	
09/11/2018	99.272	99.272	99.272	99.272	0	EUR	
12/11/2018	99.268	99.268	99.268	99.268	0	EUR	
13/11/2018	99.266	99.266	99.266	99.266	0	EUR	
14/11/2018	99.265	99.265	99.265	99.265	0	EUR	
15/11/2018	99.264	99.264	99.264	99.264	0	EUR	
16/11/2018	99.262	99.262	99.262	99.262	0	EUR	
19/11/2018	99.258	99.258	99.258	99.258	0	EUR	
20/11/2018	99.257	99.257	99.257	99.257	0	EUR	
21/11/2018	99.256	99.256	99.256	99.256	0	EUR	
22/11/2018	99.254	99.254	99.254	99.254	0	EUR	
23/11/2018	99.253	99.253	99.253	99.253	0	EUR	
26/11/2018	99.249	99.249	99.249	99.249	0	EUR	
27/11/2018	99.247	99.247	99.247	99.247	0	EUR	
28/11/2018	99.246	99.246	99.246	99.246	0	EUR	
29/11/2018	99.245	99.245	99.245	99.245	0	EUR	
30/11/2018	99.243	99.243	99.243	99.243	0	EUR	
03/12/2018	99.239	99.239	99.239	99.239	0	EUR	
04/12/2018	99.238	99.238	99.238	99.238	0	EUR	
05/12/2018	99.236	99.236	99.236	99.236	0	EUR	
06/12/2018	99.235	99.235	99.235	99.235	0	EUR	
07/12/2018	99.234	99.234	99.234	99.234	0	EUR	
10/12/2018	99.23	99.23	99.23	99.23	0	EUR	
11/12/2018	99.228	99.228	99.228	99.228	0	EUR	
12/12/2018	99.227	99.227	99.227	99.227	0	EUR	
13/12/2018	99.225	99.225	99.225	99.225	0	EUR	
14/12/2018	99.224	99.224	99.224	99.224	0	EUR	
17/12/2018	99.22	99.22	99.22	99.22	0	EUR	
18/12/2018	99.219	99.219	99.219	99.219	0	EUR	
19/12/2018	99.217	99.217	99.217	99.217	0	EUR	
20/12/2018	99.216	99.216	99.216	99.216	0	EUR	
21/12/2018	99.214	99.214	99.214	99.214	0	EUR	
24/12/2018	99.21	99.21	99.21	99.21	0	EUR	
27/12/2018	99.206	99.206	99.206	99.206	0	EUR	
28/12/2018	99.205	99.205	99.205	99.205	0	EUR	
31/12/2018	99.201	99.201	99.201	99.201	0	EUR	
02/01/2019	99.198	99.198	99.198	99.198	0	EUR	
03/01/2019	99.196	99.196	99.196	99.196	0	EUR	
04/01/2019	99.195	99.195	99.195	99.195	0	EUR	
07/01/2019	99.191	99.191	99.191	99.191	0	EUR	
08/01/2019	99.189	99.189	99.189	99.189	0	EUR	
09/01/2019	99.188	99.188	99.188	99.188	0	EUR	
10/01/2019	99.186	99.186	99.186	99.186	0	EUR	
11/01/2019	99.185	99.185	99.185	99.185	0	EUR	
14/01/2019	99.181	99.181	99.181	99.181	0	EUR	
15/01/2019	99.179	99.179	99.179	99.179	0	EUR	
16/01/2019	99.178	99.178	99.178	99.178	0	EUR	
17/01/2019	99.176	99.176	99.176	99.176	0	EUR	
18/01/2019	99.175	99.175	99.175	99.175	0	EUR	
21/01/2019	99.171	99.171	99.171	99.171	0	EUR	
22/01/2019	99.169	99.169	99.169	99.169	0	EUR	
23/01/2019	99.168	99.168	99.168	99.168	0	EUR	
24/01/2019	99.166	99.166	99.166	99.166	0	EUR	
25/01/2019	99.165	99.165	99.165	99.165	0	EUR	
28/01/2019	99.161	99.161	99.161	99.161	0	EUR	
29/01/2019	99.159	99.159	99.159	99.159	0	EUR	
30/01/2019	99.158	99.158	99.158	99.158	0	EUR	
31/01/2019	99.156	99.156	99.156	99.156	0	EUR	
01/02/2019	99.155	99.155	99.155	99.155	0	EUR	
04/02/2019	99.151	99.151	99.151	99.151	0	EUR	
05/02/2019	99.149	99.149	99.149	99.149	0	EUR	
06/02/2019	99.148	99.148	99.148	99.148	0	EUR	
07/02/2019	99.146	99.146	99.146	99.146	0	EUR	
08/02/2019	99.145	99.145	99.145	99.145	0	EUR	
11/02/2019	99.141	99.141	99.141	99.141	0	EUR	
12/02/2019	99.14	99.14	99.14	99.14	0	EUR	
13/02/2019	99.138	99.138	99.138	99.138	0	EUR	
14/02/2019	99.137	99.137	99.137	99.137	0	EUR	
15/02/2019	99.135	99.135	99.135	99.135	0	EUR	
18/02/2019	99.131	99.131	99.131	99.131	0	EUR	
19/02/2019	99.13	99.13	99.13	99.13	0	EUR	
20/02/2019	99.128	99.128	99.128	99.128	0	EUR	
21/02/2019	99.127	99.127	99.127	99.127	0	EUR	
22/02/2019	99.126	99.126	99.126	99.126	0	EUR	
25/02/2019	99.122	99.122	99.122	99.122	0	EUR	
26/02/2019	99.12	99.12	99.12	99.12	0	EUR	
27/02/2019	99.119	99.119	99.119	99.119	0	EUR	
28/02/2019	99.118	99.118	99.118	99.118	0	EUR	
01/03/2019	99.116	99.116	99.116	99.116	0	EUR	
04/03/2019	99.112	99.112	99.112	99.112	0	EUR	
05/03/2019	99.111	99.111	99.111	99.111	0	EUR	
06/03/2019	99.11	99.11	99.11	99.11	0	EUR	
07/03/2019	99.108	99.108	99.108	99.108	0	EUR	
08/03/2019	99.107	99.107	99.107	99.107	0	EUR	
11/03/2019	99.103	99.103	99.103	99.103	0	EUR	
12/03/2019	99.102	99.102	99.102	99.102	0	EUR	
13/03/2019	99.1	99.1	99.1	99.1	0	EUR	
14/03/2019	99.099	99.099	99.099	99.099	0	EUR	
15/03/2019	99.098	99.098	99.098	99.098	0	EUR	
18/03/2019	99.094	99.094	99.094	99.094	0	EUR	
19/03/2019	99.093	99.093	99.093	99.093	0	EUR	
20/03/2019	99.091	99.091	99.091	99.091	0	EUR	
21/03/2019	99.09	99.09	99.09	99.09	0	EUR	
22/03/2019	99.089	99.089	99.089	99.089	0	EUR	
25/03/2019	99.085	99.085	99.085	99.085	0	EUR	
26/03/2019	99.084	99.084	99.084	99.084	0	EUR	
27/03/2019	99.083	99.083	99.083	99.083	0	EUR	
28/03/2019	99.081	99.081	99.081	99.081	0	EUR	
29/03/2019	99.08	99.08	99.08	99.08	0	EUR	
01/04/2019	99.077	99.077	99.077	99.077	0	EUR	
02/04/2019	99.075	99.075	99.075	99.075	0	EUR	
03/04/2019	99.074	99.074	99.074	99.074	0	EUR	
04/04/2019	99.073	99.073	99.073	99.073	0	EUR	
05/04/2019	99.071	99.071	99.071	99.071	0	EUR	
08/04/2019	99.068	99.068	99.068	99.068	0	EUR	
09/04/2019	99.066	99.066	99.066	99.066	0	EUR	
10/04/2019	99.065	99.065	99.065	99.065	0	EUR	
11/04/2019	99.064	99.064	99.064	99.064	0	EUR	
12/04/2019	99.062	99.062	99.062	99.062	0	EUR	
15/04/2019	99.058	99.058	99.058	99.058	0	EUR	
16/04/2019	99.057	99.057	99.057	99.057	0	EUR	
17/04/2019	99.056	99.056	99.056	99.056	0	EUR	
18/04/2019	99.054	99.054	99.054	99.054	0	EUR	
23/04/2019	99.048	99.048	99.048	99.048	0	EUR	
24/04/2019	99.047	99.047	99.047	99.047	0	EUR	
25/04/2019	99.045	99.045	99.045	99.045	0	EUR	
26/04/2019	99.044	99.044	99.044	99.044	0	EUR	
29/04/2019	99.04	99.04	99.04	99.04	0	EUR	
30/04/2019	99.039	99.039	99.039	99.039	0	EUR	
02/05/2019	99.036	99.036	99.036	99.036	0	EUR	
03/05/2019	99.035	99.035	99.035	99.035	0	EUR	
06/05/2019	99.031	99.031	99.031	99.031	0	EUR	
07/05/2019	99.029	99.029	99.029	99.029	0	EUR	
09/05/2019	99.027	99.027	99.027	99.027	0	EUR	
10/05/2019	99.025	99.025	99.025	99.025	0	EUR	
13/05/2019	99.022	99.022	99.022	99.022	0	EUR	
14/05/2019	99.02	99.02	99.02	99.02	0	EUR	
15/05/2019	99.019	99.019	99.019	99.019	0	EUR	
16/05/2019	99.018	99.018	99.018	99.018	0	EUR	
17/05/2019	99.016	99.016	99.016	99.016	0	EUR	
20/05/2019	99.013	99.013	99.013	99.013	0	EUR	
21/05/2019	99.012	99.012	99.012	99.012	0	EUR	
22/05/2019	99.01	99.01	99.01	99.01	0	EUR	
23/05/2019	99.009	99.009	99.009	99.009	0	EUR	
24/05/2019	99.008	99.008	99.008	99.008	0	EUR	
27/05/2019	99.004	99.004	99.004	99.004	0	EUR	
28/05/2019	99.003	99.003	99.003	99.003	0	EUR	
29/05/2019	99.002	99.002	99.002	99.002	0	EUR	
31/05/2019	98.999	98.999	98.999	98.999	0	EUR	
03/06/2019	98.995	98.995	98.995	98.995	0	EUR	
04/06/2019	98.994	98.994	98.994	98.994	0	EUR	
05/06/2019	98.993	98.993	98.993	98.993	0	EUR	
06/06/2019	98.992	98.992	98.992	98.992	0	EUR	
07/06/2019	98.99	98.99	98.99	98.99	0	EUR	
11/06/2019	98.986	98.986	98.986	98.986	0	EUR	
12/06/2019	98.984	98.984	98.984	98.984	0	EUR	
13/06/2019	98.983	98.983	98.983	98.983	0	EUR	
14/06/2019	98.982	98.982	98.982	98.982	0	EUR	
17/06/2019	98.979	98.979	98.979	98.979	0	EUR	
18/06/2019	98.977	98.977	98.977	98.977	0	EUR	
19/06/2019	98.976	98.976	98.976	98.976	0	EUR	
20/06/2019	98.975	98.975	98.975	98.975	0	EUR	
21/06/2019	98.974	98.974	98.974	98.974	0	EUR	
24/06/2019	98.97	98.97	98.97	98.97	0	EUR	
25/06/2019	98.969	98.969	98.969	98.969	0	EUR	
26/06/2019	98.968	98.968	98.968	98.968	0	EUR	
27/06/2019	98.967	98.967	98.967	98.967	0	EUR	
28/06/2019	98.966	98.966	98.966	98.966	0	EUR	
01/07/2019	98.962	98.962	98.962	98.962	0	EUR	
03/07/2019	98.96	98.96	98.96	98.96	0	EUR	
04/07/2019	98.959	98.959	98.959	98.959	0	EUR	
08/07/2019	98.954	98.954	98.954	98.954	0	EUR	
09/07/2019	98.953	98.953	98.953	98.953	0	EUR	
10/07/2019	98.951	98.951	98.951	98.951	0	EUR	
11/07/2019	98.95	98.95	98.95	98.95	0	EUR	
12/07/2019	98.949	98.949	98.949	98.949	0	EUR	
15/07/2019	98.945	98.945	98.945	98.945	0	EUR	
16/07/2019	98.944	98.944	98.944	98.944	0	EUR	
17/07/2019	98.943	98.943	98.943	98.943	0	EUR	
18/07/2019	98.942	98.942	98.942	98.942	0	EUR	
19/07/2019	98.94	98.94	98.94	98.94	0	EUR	
22/07/2019	98.937	98.937	98.937	98.937	0	EUR	
23/07/2019	98.935	98.935	98.935	98.935	0	EUR	
24/07/2019	98.934	98.934	98.934	98.934	0	EUR	
25/07/2019	98.933	98.933	98.933	98.933	0	EUR	
26/07/2019	98.932	98.932	98.932	98.932	0	EUR	
29/07/2019	98.928	98.928	98.928	98.928	0	EUR	
30/07/2019	98.927	98.927	98.927	98.927	0	EUR	
31/07/2019	98.926	98.926	98.926	98.926	0	EUR	
01/08/2019	98.924	98.924	98.924	98.924	0	EUR	
02/08/2019	98.923	98.923	98.923	98.923	0	EUR	
05/08/2019	98.919	98.919	98.919	98.919	0	EUR	
06/08/2019	98.918	98.918	98.918	98.918	0	EUR	
07/08/2019	98.917	98.917	98.917	98.917	0	EUR	
08/08/2019	98.915	98.915	98.915	98.915	0	EUR	
09/08/2019	98.914	98.914	98.914	98.914	0	EUR	
12/08/2019	98.91	98.91	98.91	98.91	0	EUR	
13/08/2019	98.909	98.909	98.909	98.909	0	EUR	
14/08/2019	98.908	98.908	98.908	98.908	0	EUR	
16/08/2019	98.906	98.906	98.906	98.906	0	EUR	
19/08/2019	98.902	98.902	98.902	98.902	0	EUR	
20/08/2019	98.901	98.901	98.901	98.901	0	EUR	
21/08/2019	98.9	98.9	98.9	98.9	0	EUR	
22/08/2019	98.899	98.899	98.899	98.899	0	EUR	
23/08/2019	98.897	98.897	98.897	98.897	0	EUR	
26/08/2019	98.894	98.894	98.894	98.894	0	EUR	
27/08/2019	98.893	98.893	98.893	98.893	0	EUR	
28/08/2019	98.891	98.891	98.891	98.891	0	EUR	
29/08/2019	98.89	98.89	98.89	98.89	0	EUR	
30/08/2019	98.889	98.889	98.889	98.889	0	EUR	
02/09/2019	98.885	98.885	98.885	98.885	0	EUR	
03/09/2019	98.884	98.884	98.884	98.884	0	EUR	
04/09/2019	98.883	98.883	98.883	98.883	0	EUR	
05/09/2019	98.882	98.882	98.882	98.882	0	EUR	
06/09/2019	98.88	98.88	98.88	98.88	0	EUR	
09/09/2019	98.877	98.877	98.877	98.877	0	EUR	
10/09/2019	98.875	98.875	98.875	98.875	0	EUR	
11/09/2019	98.874	98.874	98.874	98.874	0	EUR	
12/09/2019	98.873	98.873	98.873	98.873	0	EUR	
13/09/2019	98.872	98.872	98.872	98.872	0	EUR	
16/09/2019	98.868	98.868	98.868	98.868	0	EUR	
17/09/2019	98.867	98.867	98.867	98.867	0	EUR	
18/09/2019	98.865	98.865	98.865	98.865	0	EUR	
19/09/2019	98.864	98.864	98.864	98.864	0	EUR	
20/09/2019	98.862	98.862	98.862	98.862	0	EUR	
23/09/2019	98.858	98.858	98.858	98.858	0	EUR	
24/09/2019	98.856	98.856	98.856	98.856	0	EUR	
25/09/2019	98.855	98.855	98.855	98.855	0	EUR	
26/09/2019	98.854	98.854	98.854	98.854	0	EUR	
27/09/2019	98.852	98.852	98.852	98.852	0	EUR	
30/09/2019	98.848	98.848	98.848	98.848	0	EUR	
01/10/2019	98.847	98.847	98.847	98.847	0	EUR	
02/10/2019	98.845	98.845	98.845	98.845	0	EUR	
03/10/2019	98.844	98.844	98.844	98.844	0	EUR	
04/10/2019	98.843	98.843	98.843	98.843	0	EUR	
07/10/2019	98.838	98.838	98.838	98.838	0	EUR	
08/10/2019	98.837	98.837	98.837	98.837	0	EUR	
09/10/2019	98.836	98.836	98.836	98.836	0	EUR	
10/10/2019	98.834	98.834	98.834	98.834	0	EUR	
11/10/2019	98.833	98.833	98.833	98.833	0	EUR	
14/10/2019	98.828	98.828	98.828	98.828	0	EUR	
15/10/2019	98.827	98.827	98.827	98.827	0	EUR	
16/10/2019	98.826	98.826	98.826	98.826	0	EUR	
17/10/2019	98.824	98.824	98.824	98.824	0	EUR	
18/10/2019	98.823	98.823	98.823	98.823	0	EUR	
21/10/2019	98.819	98.819	98.819	98.819	0	EUR	
22/10/2019	98.817	98.817	98.817	98.817	0	EUR	
23/10/2019	98.816	98.816	98.816	98.816	0	EUR	
24/10/2019	98.814	98.814	98.814	98.814	0	EUR	
25/10/2019	98.813	98.813	98.813	98.813	0	EUR	
28/10/2019	98.809	98.809	98.809	98.809	0	EUR	
29/10/2019	98.807	98.807	98.807	98.807	0	EUR	
30/10/2019	98.806	98.806	98.806	98.806	0	EUR	
31/10/2019	98.804	98.804	98.804	98.804	0	EUR	
04/11/2019	98.798	98.798	98.798	98.798	0	EUR	
05/11/2019	98.797	98.797	98.797	98.797	0	EUR	
06/11/2019	98.795	98.795	98.795	98.795	0	EUR	
07/11/2019	98.794	98.794	98.794	98.794	0	EUR	
08/11/2019	98.793	98.793	98.793	98.793	0	EUR	
12/11/2019	98.787	98.787	98.787	98.787	0	EUR	
13/11/2019	98.785	98.785	98.785	98.785	0	EUR	
14/11/2019	98.78	98.78	98.78	98.78	0	EUR	
15/11/2019	98.78	98.78	98.78	98.78	0	EUR	
18/11/2019	98.77	98.77	98.77	98.77	0	EUR	
19/11/2019	98.77	98.77	98.77	98.77	0	EUR	
20/11/2019	98.77	98.77	98.77	98.77	0	EUR	
21/11/2019	98.773	98.773	98.773	98.773	0	EUR	
22/11/2019	98.772	98.772	98.772	98.772	0	EUR	
25/11/2019	98.768	98.768	98.768	98.768	0	EUR	
26/11/2019	98.766	98.766	98.766	98.766	0	EUR	
27/11/2019	98.765	98.765	98.765	98.765	0	EUR	
28/11/2019	98.763	98.763	98.763	98.763	0	EUR	
29/11/2019	98.762	98.762	98.762	98.762	0	EUR	
02/12/2019	98.758	98.758	98.758	98.758	0	EUR	
03/12/2019	98.756	98.756	98.756	98.756	0	EUR	
04/12/2019	98.755	98.755	98.755	98.755	0	EUR	
05/12/2019	98.753	98.753	98.753	98.753	0	EUR	
06/12/2019	98.752	98.752	98.752	98.752	0	EUR	
09/12/2019	98.747	98.747	98.747	98.747	0	EUR	
10/12/2019	98.746	98.746	98.746	98.746	0	EUR	
11/12/2019	98.744	98.744	98.744	98.744	0	EUR	
12/12/2019	98.743	98.743	98.743	98.743	0	EUR	
13/12/2019	98.741	98.741	98.741	98.741	0	EUR	
16/12/2019	98.737	98.737	98.737	98.737	0	EUR	
17/12/2019	98.735	98.735	98.735	98.735	0	EUR	
18/12/2019	98.734	98.734	98.734	98.734	0	EUR	
19/12/2019	98.732	98.732	98.732	98.732	0	EUR	
20/12/2019	98.731	98.731	98.731	98.731	0	EUR	
23/12/2019	98.727	98.727	98.727	98.727	0	EUR	
24/12/2019	98.725	98.725	98.725	98.725	0	EUR	
27/12/2019	98.721	98.721	98.721	98.721	0	EUR	
30/12/2019	98.716	98.716	98.716	98.716	0	EUR	
31/12/2019	98.715	98.715	98.715	98.715	0	EUR	
02/01/2020	98.712	98.712	98.712	98.712	0	EUR	
03/01/2020	98.71	98.71	98.71	98.71	0	EUR	
06/01/2020	98.705	98.705	98.705	98.705	0	EUR	
07/01/2020	98.704	98.704	98.704	98.704	0	EUR	
08/01/2020	98.702	98.702	98.702	98.702	0	EUR	
09/01/2020	98.701	98.701	98.701	98.701	0	EUR	
10/01/2020	98.699	98.699	98.699	98.699	0	EUR	
13/01/2020	98.695	98.695	98.695	98.695	0	EUR	
14/01/2020	98.693	98.693	98.693	98.693	0	EUR	
15/01/2020	98.692	98.692	98.692	98.692	0	EUR	
16/01/2020	98.69	98.69	98.69	98.69	0	EUR	
17/01/2020	98.689	98.689	98.689	98.689	0	EUR	
20/01/2020	98.684	98.684	98.684	98.684	0	EUR	
21/01/2020	98.683	98.683	98.683	98.683	0	EUR	
22/01/2020	98.681	98.681	98.681	98.681	0	EUR	
23/01/2020	98.679	98.679	98.679	98.679	0	EUR	
24/01/2020	98.678	98.678	98.678	98.678	0	EUR	
27/01/2020	98.673	98.673	98.673	98.673	0	EUR	
28/01/2020	98.672	98.672	98.672	98.672	0	EUR	
29/01/2020	98.67	98.67	98.67	98.67	0	EUR	
30/01/2020	98.669	98.669	98.669	98.669	0	EUR	
31/01/2020	98.667	98.667	98.667	98.667	0	EUR	
03/02/2020	98.663	98.663	98.663	98.663	0	EUR	
04/02/2020	98.661	98.661	98.661	98.661	0	EUR	
05/02/2020	98.66	98.66	98.66	98.66	0	EUR	
06/02/2020	98.658	98.658	98.658	98.658	0	EUR	
07/02/2020	98.657	98.657	98.657	98.657	0	EUR	
10/02/2020	98.652	98.652	98.652	98.652	0	EUR	
11/02/2020	98.65	98.65	98.65	98.65	0	EUR	
12/02/2020	98.649	98.649	98.649	98.649	0	EUR	
13/02/2020	98.647	98.647	98.647	98.647	0	EUR	
14/02/2020	98.646	98.646	98.646	98.646	0	EUR	
17/02/2020	98.642	98.642	98.642	98.642	0	EUR	
18/02/2020	98.64	98.64	98.64	98.64	0	EUR	
19/02/2020	98.639	98.639	98.639	98.639	0	EUR	
20/02/2020	98.637	98.637	98.637	98.637	0	EUR	
21/02/2020	98.636	98.636	98.636	98.636	0	EUR	
24/02/2020	98.632	98.632	98.632	98.632	0	EUR	
25/02/2020	98.63	98.63	98.63	98.63	0	EUR	
26/02/2020	98.629	98.629	98.629	98.629	0	EUR	
27/02/2020	98.627	98.627	98.627	98.627	0	EUR	
28/02/2020	98.626	98.626	98.626	98.626	0	EUR	
02/03/2020	98.621	98.621	98.621	98.621	0	EUR	
03/03/2020	98.62	98.62	98.62	98.62	0	EUR	
04/03/2020	98.618	98.618	98.618	98.618	0	EUR	
05/03/2020	98.617	98.617	98.617	98.617	0	EUR	
06/03/2020	98.615	98.615	98.615	98.615	0	EUR	
09/03/2020	98.611	98.611	98.611	98.611	0	EUR	
10/03/2020	98.609	98.609	98.609	98.609	0	EUR	
11/03/2020	98.608	98.608	98.608	98.608	0	EUR	
12/03/2020	98.606	98.606	98.606	98.606	0	EUR	
13/03/2020	98.605	98.605	98.605	98.605	0	EUR	
16/03/2020	98.6	98.6	98.6	98.6	0	EUR	
17/03/2020	98.599	98.599	98.599	98.599	0	EUR	
18/03/2020	98.597	98.597	98.597	98.597	0	EUR	
19/03/2020	98.596	98.596	98.596	98.596	0	EUR	
20/03/2020	98.594	98.594	98.594	98.594	0	EUR	
23/03/2020	98.589	98.589	98.589	98.589	0	EUR	
24/03/2020	98.588	98.588	98.588	98.588	0	EUR	
25/03/2020	98.587	98.587	98.587	98.587	0	EUR	
26/03/2020	98.586	98.586	98.586	98.586	0	EUR	
27/03/2020	98.58	98.58	98.58	98.58	0	EUR	
30/03/2020	98.582	98.582	98.582	98.582	0	EUR	
31/03/2020	98.58	98.58	98.58	98.58	0	EUR	
01/04/2020	98.579	98.579	98.579	98.579	0	EUR	
02/04/2020	98.577	98.577	98.577	98.577	0	EUR	
03/04/2020	98.576	98.576	98.576	98.576	0	EUR	
06/04/2020	98.572	98.572	98.572	98.572	0	EUR	
07/04/2020	98.571	98.571	98.571	98.571	0	EUR	
08/04/2020	98.57	98.57	98.57	98.57	0	EUR	
09/04/2020	98.569	98.569	98.569	98.569	0	EUR	
14/04/2020	98.563	98.563	98.563	98.563	0	EUR	
15/04/2020	98.562	98.562	98.562	98.562	0	EUR	
16/04/2020	98.56	98.56	98.56	98.56	0	EUR	
17/04/2020	98.559	98.559	98.559	98.559	0	EUR	
20/04/2020	98.556	98.556	98.556	98.556	0	EUR	
21/04/2020	98.555	98.555	98.555	98.555	0	EUR	
22/04/2020	98.553	98.553	98.553	98.553	0	EUR	
23/04/2020	98.552	98.552	98.552	98.552	0	EUR	
24/04/2020	98.551	98.551	98.551	98.551	0	EUR	
27/04/2020	98.547	98.547	98.547	98.547	0	EUR	
