date	ouv	haut	bas	clot	vol	devise	
09/06/2017	37.948	38.129	37.948	38.107	14351	EUR	
12/06/2017	37.782	37.815	37.65	37.787	19245	EUR	
13/06/2017	37.899	37.916	37.833	37.9	23147	EUR	
14/06/2017	37.926	38.065	37.699	37.699	11153	EUR	
15/06/2017	37.825	38.006	37.811	38.006	5681	EUR	
16/06/2017	38.149	38.149	37.798	37.84	3534	EUR	
19/06/2017	38.035	38.275	38	38.267	28868	EUR	
20/06/2017	38.363	38.388	38.3	38.349	21304	EUR	
21/06/2017	38.175	38.246	38.096	38.146	11991	EUR	
22/06/2017	38.028	38.174	37.999	38.174	65435	EUR	
23/06/2017	38.072	38.072	37.946	38.002	9078	EUR	
26/06/2017	38.073	38.152	37.969	38.006	17479	EUR	
27/06/2017	37.988	38.018	37.605	37.673	16342	EUR	
28/06/2017	37.214	37.491	37.088	37.466	30223	EUR	
29/06/2017	37.403	37.425	37.031	37.031	41103	EUR	
30/06/2017	37.014	37.182	36.975	37.085	44566	EUR	
03/07/2017	37.192	37.47	37.192	37.456	18256	EUR	
04/07/2017	37.286	37.44	37.265	37.374	10181	EUR	
05/07/2017	37.321	37.5	37.28	37.423	9970	EUR	
06/07/2017	37.393	37.393	37.011	37.073	3836	EUR	
07/07/2017	36.917	37.136	36.843	37.129	43272	EUR	
10/07/2017	37.202	37.247	37.138	37.234	55143	EUR	
11/07/2017	37.23	37.23	36.9	36.971	2393	EUR	
12/07/2017	36.987	37.436	36.977	37.381	53054	EUR	
13/07/2017	37.3	37.575	37.3	37.542	25120	EUR	
14/07/2017	37.424	37.445	37.313	37.382	10710	EUR	
17/07/2017	37.534	37.542	37.455	37.509	10121	EUR	
18/07/2017	37.301	37.338	37.01	37.099	6784	EUR	
19/07/2017	37.319	37.444	37.274	37.444	35785	EUR	
20/07/2017	37.536	37.675	37.058	37.089	44158	EUR	
21/07/2017	37.078	37.158	36.967	37.026	4032	EUR	
24/07/2017	37.047	37.075	36.978	37.049	24680	EUR	
25/07/2017	37.037	37.187	37	37.187	21387	EUR	
26/07/2017	37.175	37.279	37.175	37.238	10382	EUR	
27/07/2017	36.987	37.186	36.944	37.186	221936	EUR	
28/07/2017	36.844	36.914	36.681	36.681	27168	EUR	
31/07/2017	36.836	36.9	36.6	36.65	200185	EUR	
01/08/2017	36.648	36.676	36.585	36.636	3187	EUR	
02/08/2017	36.566	36.619	36.36	36.403	8173	EUR	
03/08/2017	36.464	36.562	36.361	36.361	8215	EUR	
04/08/2017	36.384	36.877	36.384	36.829	33385	EUR	
07/08/2017	36.803	36.805	36.68	36.733	6884	EUR	
08/08/2017	36.688	37.048	36.669	37.048	12927	EUR	
09/08/2017	36.739	36.804	36.693	36.742	3350	EUR	
10/08/2017	36.836	36.866	36.532	36.532	33316	EUR	
11/08/2017	36.274	36.32	36.089	36.225	29205	EUR	
14/08/2017	36.233	36.628	36.233	36.628	16927	EUR	
15/08/2017	36.837	36.955	36.789	36.793	239	EUR	
16/08/2017	36.83	36.995	36.755	36.962	24935	EUR	
17/08/2017	36.698	36.879	36.55	36.577	12950	EUR	
18/08/2017	36.2	36.283	36.146	36.283	17490	EUR	
21/08/2017	36.149	36.18	35.853	35.95	5052	EUR	
22/08/2017	36.206	36.387	36.144	36.387	12614	EUR	
23/08/2017	36.503	36.503	36.246	36.291	13915	EUR	
24/08/2017	36.277	36.317	36.141	36.141	15193	EUR	
25/08/2017	36.302	36.37	36.013	36.013	32605	EUR	
28/08/2017	35.787	35.939	35.737	35.746	2665	EUR	
29/08/2017	35.393	35.56	35.17	35.488	72724	EUR	
30/08/2017	35.879	36.066	35.854	36.019	20336	EUR	
31/08/2017	36.221	36.464	36.195	36.352	7667	EUR	
01/09/2017	36.477	36.577	36.22	36.51	2231	EUR	
04/09/2017	36.285	36.316	36.192	36.26	2056	EUR	
05/09/2017	36.308	36.425	36.188	36.188	7079	EUR	
06/09/2017	36.123	36.195	36.079	36.079	38650	EUR	
07/09/2017	36.145	36.145	35.866	35.866	31934	EUR	
08/09/2017	35.721	35.892	35.684	35.892	5133	EUR	
11/09/2017	36.141	36.325	36.056	36.325	6642	EUR	
12/09/2017	36.418	36.587	36.418	36.495	5052	EUR	
13/09/2017	36.482	36.75	36.421	36.75	515	EUR	
14/09/2017	36.762	36.824	36.7	36.824	7342	EUR	
15/09/2017	36.654	36.67	36.444	36.599	1273	EUR	
18/09/2017	36.787	36.79	36.66	36.766	38227	EUR	
19/09/2017	36.552	36.707	36.547	36.707	52144	EUR	
20/09/2017	36.617	36.645	36.57	36.645	187077	EUR	
21/09/2017	36.933	36.952	36.746	36.788	17295	EUR	
22/09/2017	36.586	36.616	36.5	36.586	53273	EUR	
25/09/2017	36.803	36.923	36.737	36.877	13679	EUR	
26/09/2017	36.964	37.209	36.964	37.207	3106	EUR	
27/09/2017	37.308	37.434	37.282	37.296	11526	EUR	
28/09/2017	37.423	37.471	37.214	37.298	134387	EUR	
29/09/2017	37.288	37.322	37.175	37.307	8955	EUR	
02/10/2017	37.559	37.727	37.559	37.702	11817	EUR	
03/10/2017	37.841	37.87	37.7	37.731	43114	EUR	
04/10/2017	37.81	37.833	37.725	37.833	42218	EUR	
05/10/2017	37.807	38.128	37.805	38.128	29626	EUR	
06/10/2017	38.265	38.265	38.022	38.086	73766	EUR	
09/10/2017	38.156	38.156	38.05	38.082	13338	EUR	
10/10/2017	37.957	37.998	37.818	37.865	38763	EUR	
11/10/2017	37.854	37.854	37.737	37.792	51163	EUR	
12/10/2017	37.77	37.846	37.72	37.846	9496	EUR	
13/10/2017	37.822	37.962	37.8	37.868	6253	EUR	
16/10/2017	38.039	38.039	37.959	37.975	1902	EUR	
17/10/2017	38.161	38.21	38.11	38.152	8808	EUR	
18/10/2017	38.205	38.273	38.163	38.182	5640	EUR	
19/10/2017	38.007	38.007	37.779	37.879	54891	EUR	
20/10/2017	38.14	38.3	38.14	38.293	11262	EUR	
23/10/2017	38.437	38.545	38.424	38.48	18315	EUR	
24/10/2017	38.36	38.36	38.273	38.321	16912	EUR	
25/10/2017	38.276	38.31	37.9	37.968	6809	EUR	
26/10/2017	37.993	38.48	37.98	38.48	105473	EUR	
27/10/2017	38.74	39.084	38.729	39.084	29773	EUR	
30/10/2017	38.884	38.968	38.743	38.803	420644	EUR	
31/10/2017	38.8	38.866	38.789	38.826	23515	EUR	
01/11/2017	38.916	39.015	38.916	38.982	10143	EUR	
02/11/2017	38.834	38.876	38.537	38.81	10729	EUR	
03/11/2017	38.897	39.104	38.79	39.104	54109	EUR	
06/11/2017	39.069	39.265	39.054	39.244	3338	EUR	
07/11/2017	39.305	39.375	39.244	39.327	25679	EUR	
08/11/2017	39.21	39.233	39.128	39.212	8398	EUR	
09/11/2017	39.214	39.228	38.938	38.938	7324	EUR	
10/11/2017	39.024	39.037	38.774	38.843	53214	EUR	
13/11/2017	38.976	39.001	38.81	38.896	26879	EUR	
14/11/2017	38.8	38.811	38.375	38.439	16401	EUR	
15/11/2017	38.175	38.275	38	38.275	7705	EUR	
16/11/2017	38.378	38.57	38.335	38.566	7791	EUR	
17/11/2017	38.519	38.541	38.448	38.473	8790	EUR	
20/11/2017	38.432	38.636	38.318	38.626	3443	EUR	
21/11/2017	38.625	38.937	38.625	38.888	19442	EUR	
22/11/2017	38.836	38.929	38.716	38.716	2470	EUR	
23/11/2017	38.475	38.572	38.475	38.545	4212	EUR	
24/11/2017	38.582	38.582	38.329	38.329	16367	EUR	
27/11/2017	38.328	38.394	38.267	38.355	13720	EUR	
28/11/2017	38.501	38.647	38.435	38.647	12891	EUR	
29/11/2017	38.899	39.1	38.899	38.943	123570	EUR	
30/11/2017	38.941	39.13	38.924	39.035	17934	EUR	
01/12/2017	38.998	39.26	38.597	38.597	28344	EUR	
04/12/2017	39.418	39.591	39.381	39.382	2531	EUR	
05/12/2017	39.18	39.397	39.068	39.397	26870	EUR	
06/12/2017	39.019	39.281	39.019	39.26	47129	EUR	
07/12/2017	39.254	39.356	39.195	39.356	17293	EUR	
08/12/2017	39.56	39.652	39.525	39.573	15676	EUR	
11/12/2017	39.663	39.663	39.571	39.594	4818	EUR	
12/12/2017	39.793	40.055	39.757	40.055	11692	EUR	
13/12/2017	39.931	39.978	39.882	39.942	9295	EUR	
14/12/2017	39.734	39.851	39.593	39.82	28059	EUR	
15/12/2017	39.674	40.013	39.606	40.013	29527	EUR	
18/12/2017	40.163	40.172	40.082	40.152	8714	EUR	
19/12/2017	40.148	40.211	39.968	40.029	17107	EUR	
20/12/2017	39.978	39.982	39.728	39.728	12014	EUR	
21/12/2017	39.722	39.903	39.698	39.88	12047	EUR	
22/12/2017	39.945	39.945	39.846	39.846	13647	EUR	
27/12/2017	39.714	39.781	39.637	39.741	19863	EUR	
28/12/2017	39.637	39.671	39.538	39.538	6980	EUR	
29/12/2017	39.606	39.619	39.351	39.358	6626	EUR	
02/01/2018	39.2	39.374	39.054	39.314	10876	EUR	
03/01/2018	39.468	39.7	39.459	39.651	12564	EUR	
04/01/2018	39.746	39.785	39.653	39.757	33819	EUR	
05/01/2018	39.84	40.029	39.84	40.029	7191	EUR	
08/01/2018	40.318	40.357	40.241	40.357	2466	EUR	
09/01/2018	40.485	40.72	40.485	40.72	3642	EUR	
10/01/2018	40.522	40.533	40.161	40.428	4207	EUR	
11/01/2018	40.649	40.66	40.295	40.318	3375	EUR	
12/01/2018	40.495	40.495	40.2	40.421	9857	EUR	
15/01/2018	40.292	40.292	40.06	40.139	7790	EUR	
16/01/2018	40.239	40.475	40.22	40.313	7018	EUR	
17/01/2018	40.115	40.267	40.094	40.228	33849	EUR	
18/01/2018	40.425	40.44	40.2	40.285	2203	EUR	
19/01/2018	40.141	40.407	40.141	40.397	8381	EUR	
22/01/2018	40.4	40.601	40.284	40.521	6216	EUR	
23/01/2018	40.831	40.892	40.647	40.774	21594	EUR	
24/01/2018	40.638	40.653	40.351	40.351	6866	EUR	
25/01/2018	40.274	40.461	39.957	40.096	6561	EUR	
26/01/2018	40.179	40.496	40.179	40.496	1786	EUR	
29/01/2018	40.784	40.935	40.624	40.84	22078	EUR	
30/01/2018	40.565	40.575	39.998	40.227	1859	EUR	
31/01/2018	40.13	40.186	39.982	40.112	35248	EUR	
01/02/2018	40.253	40.253	39.82	39.941	151415	EUR	
02/02/2018	39.655	39.783	39.501	39.581	35570	EUR	
05/02/2018	38.916	39.202	38.787	39.083	31976	EUR	
06/02/2018	37.394	38.393	36.725	37.423	322568	EUR	
07/02/2018	38.08	39.05	38.049	38.99	75774	EUR	
08/02/2018	38.51	38.61	38.089	38.089	250433	EUR	
09/02/2018	37.596	37.677	37.116	37.332	285756	EUR	
12/02/2018	37.872	38.193	37.857	37.927	46395	EUR	
13/02/2018	37.941	37.941	37.665	37.753	50689	EUR	
14/02/2018	38.124	38.23	37.72	38.055	113517	EUR	
15/02/2018	38.312	38.45	38.042	38.237	77542	EUR	
16/02/2018	38.621	38.902	38.598	38.902	68998	EUR	
19/02/2018	38.993	39.036	38.787	38.815	14293	EUR	
20/02/2018	38.914	39.09	38.815	39.09	21477	EUR	
21/02/2018	38.924	39.249	38.796	39.249	21282	EUR	
22/02/2018	38.724	39.061	38.709	39.061	24557	EUR	
23/02/2018	39.074	39.128	38.938	39.128	21999	EUR	
26/02/2018	39.467	39.668	39.424	39.625	19010	EUR	
27/02/2018	39.816	40.072	39.801	39.991	23252	EUR	
28/02/2018	39.722	39.983	39.65	39.65	3174	EUR	
01/03/2018	39.384	39.384	39.161	39.239	36354	EUR	
02/03/2018	38.551	38.605	38.032	38.166	101980	EUR	
05/03/2018	38.378	38.773	38.342	38.773	47757	EUR	
06/03/2018	39.02	39.04	38.665	38.665	41626	EUR	
07/03/2018	38.467	38.758	38.308	38.748	36451	EUR	
08/03/2018	38.788	39.102	38.763	39.102	49187	EUR	
09/03/2018	39.291	39.709	39.291	39.709	28399	EUR	
12/03/2018	40.082	40.141	39.871	39.983	7970	EUR	
13/03/2018	39.969	39.992	39.475	39.635	39128	EUR	
14/03/2018	39.538	39.653	39.323	39.323	17030	EUR	
15/03/2018	39.365	39.532	39.318	39.532	33777	EUR	
16/03/2018	39.416	39.7	39.416	39.653	41833	EUR	
19/03/2018	39.562	39.562	38.862	38.867	20983	EUR	
20/03/2018	38.934	39.198	38.86	39.198	21304	EUR	
21/03/2018	39.329	39.329	39.329	39.329	0	EUR	
26/03/2018	37.483	37.535	37.13	37.13	32411	EUR	
27/03/2018	37.913	38.161	37.834	37.978	61481	EUR	
28/03/2018	37.295	37.576	37.128	37.287	83199	EUR	
29/03/2018	37.495	37.967	37.467	37.84	25515	EUR	
03/04/2018	37.107	37.523	37.082	37.417	34072	EUR	
04/04/2018	37.525	37.525	36.863	37.5	99510	EUR	
05/04/2018	38.354	38.654	38.197	38.654	41912	EUR	
06/04/2018	38.219	38.251	37.852	37.998	60311	EUR	
09/04/2018	37.829	37.95	37.594	37.95	48774	EUR	
10/04/2018	38.087	38.154	37.819	38.154	138535	EUR	
11/04/2018	37.798	37.893	37.512	37.863	53150	EUR	
12/04/2018	37.829	38.401	37.829	38.325	99436	EUR	
13/04/2018	38.294	38.46	38.093	38.227	23826	EUR	
16/04/2018	38.251	38.254	38.187	38.236	14389	EUR	
17/04/2018	38.391	38.787	38.367	38.787	19225	EUR	
18/04/2018	38.812	38.834	38.757	38.834	23263	EUR	
19/04/2018	38.714	38.717	38.53	38.618	15140	EUR	
20/04/2018	38.582	38.829	38.513	38.513	21070	EUR	
23/04/2018	38.605	96.16	38.509	38.842	26047	EUR	
24/04/2018	38.809	38.971	38.598	38.696	23611	EUR	
25/04/2018	38.147	38.296	37.957	38.194	26906	EUR	
26/04/2018	38.382	38.914	38.382	38.848	30200	EUR	
27/04/2018	39.129	39.205	38.916	39.057	44437	EUR	
30/04/2018	39.087	39.29	39.087	39.235	12704	EUR	
02/05/2018	39.111	39.237	39.1	39.168	26660	EUR	
03/05/2018	38.931	39.014	38.468	38.538	46051	EUR	
04/05/2018	38.941	39.405	38.825	39.405	51789	EUR	
07/05/2018	39.661	39.8	39.629	39.763	24624	EUR	
08/05/2018	39.715	39.927	39.676	39.838	30674	EUR	
09/05/2018	40.008	40.142	39.939	40.025	77458	EUR	
10/05/2018	40.368	40.463	40.157	40.441	7397	EUR	
11/05/2018	40.5	40.533	40.37	40.452	24716	EUR	
14/05/2018	40.553	40.589	40.392	40.513	66756	EUR	
15/05/2018	40.456	40.642	40.428	40.45	14288	EUR	
16/05/2018	40.577	40.855	40.577	40.806	37090	EUR	
17/05/2018	40.83	41.044	40.765	40.973	34945	EUR	
18/05/2018	40.845	40.97	40.8	40.887	30419	EUR	
21/05/2018	41.222	41.304	41.101	41.101	11743	EUR	
22/05/2018	41.212	41.212	41.022	41.154	18556	EUR	
23/05/2018	41.067	41.145	40.9	41.131	23390	EUR	
24/05/2018	41.291	41.307	40.968	41.084	31158	EUR	
25/05/2018	41.397	41.485	41.262	41.422	50185	EUR	
28/05/2018	41.372	41.534	41.368	41.507	5328	EUR	
29/05/2018	41.456	41.505	41.347	41.444	20288	EUR	
30/05/2018	41.382	41.407	41.15	41.346	48455	EUR	
31/05/2018	41.357	41.406	41.247	41.269	21876	EUR	
01/06/2018	41.198	41.583	41.17	41.5	22871	EUR	
04/06/2018	41.6	41.643	41.507	41.643	31785	EUR	
05/06/2018	41.581	41.842	41.567	41.687	66652	EUR	
06/06/2018	41.625	41.625	41.392	41.62	36979	EUR	
07/06/2018	41.702	41.709	41.591	41.606	11541	EUR	
08/06/2018	41.671	41.791	41.549	41.744	16975	EUR	
11/06/2018	41.797	41.89	41.773	41.851	22572	EUR	
12/06/2018	42	42	41.821	41.93	18846	EUR	
13/06/2018	42.111	42.113	42	42.052	8362	EUR	
14/06/2018	41.616	42.55	41.579	42.416	29795	EUR	
15/06/2018	42.741	42.741	42.2	42.228	94584	EUR	
18/06/2018	42.459	42.51	42.189	42.358	36754	EUR	
19/06/2018	41.993	42.314	41.963	42.222	38774	EUR	
20/06/2018	42.498	42.6	42.398	42.398	15224	EUR	
21/06/2018	42.637	42.67	42	42.167	48266	EUR	
22/06/2018	41.999	42.137	41.999	42.123	131063	EUR	
25/06/2018	41.965	41.965	41.167	41.167	37651	EUR	
26/06/2018	41.343	41.46	41.28	41.403	40992	EUR	
27/06/2018	41.382	41.976	41.241	41.843	22599	EUR	
28/06/2018	41.675	41.675	41.29	41.518	44665	EUR	
29/06/2018	41.645	41.743	41.514	41.669	26086	EUR	
02/07/2018	41.228	41.544	41.174	41.446	27432	EUR	
03/07/2018	41.604	41.729	41.558	41.616	34625	EUR	
04/07/2018	41.355	41.517	41.345	41.475	7048	EUR	
05/07/2018	41.25	41.467	41.25	41.364	19415	EUR	
06/07/2018	41.527	41.655	41.326	41.655	51441	EUR	
09/07/2018	41.867	42.005	41.772	42.005	13322	EUR	
10/07/2018	42.166	42.334	42.154	42.269	10749	EUR	
11/07/2018	42.003	42.152	41.964	42.129	41109	EUR	
12/07/2018	42.318	42.524	42.266	42.434	9852	EUR	
13/07/2018	42.743	42.852	42.664	42.72	11020	EUR	
16/07/2018	42.594	42.64	42.406	42.474	45950	EUR	
17/07/2018	42.308	42.625	42.282	42.619	28320	EUR	
18/07/2018	42.933	43.1	42.841	43.1	33017	EUR	
19/07/2018	42.973	43.052	42.944	43.029	36650	EUR	
20/07/2018	42.788	42.8	42.44	42.646	12999	EUR	
23/07/2018	42.416	42.57	42.37	42.57	11275	EUR	
24/07/2018	42.878	42.938	42.758	42.896	32192	EUR	
25/07/2018	42.836	43.026	42.822	43.026	21215	EUR	
26/07/2018	42.972	43.362	42.961	43.333	51889	EUR	
27/07/2018	43.392	43.503	43.181	43.231	18894	EUR	
30/07/2018	42.897	42.897	42.617	42.634	15812	EUR	
31/07/2018	42.534	42.806	42.524	42.776	31311	EUR	
01/08/2018	42.934	43.007	42.812	42.904	9445	EUR	
02/08/2018	42.848	43.077	42.767	43.077	6555	EUR	
03/08/2018	43.386	43.5	43.386	43.455	27467	EUR	
06/08/2018	43.738	43.837	43.63	43.755	17798	EUR	
07/08/2018	43.869	43.92	43.757	43.861	16472	EUR	
08/08/2018	43.772	43.888	43.721	43.839	7779	EUR	
09/08/2018	43.781	43.978	43.781	43.977	14661	EUR	
10/08/2018	44.086	44.3	44.04	44.3	7986	EUR	
13/08/2018	44.166	44.263	44.134	44.175	15711	EUR	
14/08/2018	44.163	44.486	44.163	44.437	12488	EUR	
15/08/2018	44.528	44.588	44.109	44.234	13630	EUR	
16/08/2018	44.253	44.453	44.201	44.453	16874	EUR	
17/08/2018	44.46	44.477	44.204	44.334	25011	EUR	
20/08/2018	44.534	44.571	44.381	44.425	24388	EUR	
21/08/2018	44.185	44.33	44.184	44.281	7945	EUR	
22/08/2018	43.935	44.003	43.729	44.003	52279	EUR	
23/08/2018	44.029	44.163	43.938	43.938	18207	EUR	
24/08/2018	44.013	44.056	43.854	44.022	10098	EUR	
27/08/2018	44.239	44.239	44.148	44.156	1946	EUR	
28/08/2018	44.176	44.176	44.043	44.043	44544	EUR	
29/08/2018	44.274	44.348	44.163	44.348	13187	EUR	
30/08/2018	44.277	44.476	44.243	44.422	11560	EUR	
31/08/2018	44.246	44.465	44.17	44.465	52025	EUR	
03/09/2018	44.598	44.678	44.52	44.592	22282	EUR	
04/09/2018	44.786	44.787	44.521	44.62	24278	EUR	
05/09/2018	44.506	44.537	44.137	44.181	11774	EUR	
06/09/2018	44.204	44.321	43.96	44.083	36669	EUR	
07/09/2018	44.045	44.351	43.98	44.351	14854	EUR	
10/09/2018	44.426	44.441	44.237	44.252	28974	EUR	
11/09/2018	44.199	44.354	44.15	44.354	4866	EUR	
12/09/2018	44.481	44.5	44.213	44.321	23750	EUR	
13/09/2018	44.273	44.423	44.211	44.25	24266	EUR	
14/09/2018	44.331	44.463	44.3	44.446	20788	EUR	
17/09/2018	44.467	44.467	44.15	44.201	46267	EUR	
18/09/2018	44.102	44.343	44	44.343	223252	EUR	
19/09/2018	44.376	44.471	44.237	44.412	18890	EUR	
20/09/2018	44.391	44.415	44.2	44.415	15466	EUR	
21/09/2018	44.439	44.676	44.406	44.57	61586	EUR	
24/09/2018	44.389	44.389	44.07	44.189	13056	EUR	
25/09/2018	44.325	44.397	44.135	44.27	28253	EUR	
26/09/2018	44.267	44.381	44.265	44.356	2289	EUR	
27/09/2018	44.328	44.662	44.239	44.65	25853	EUR	
28/09/2018	44.71	44.861	44.678	44.796	27305	EUR	
01/10/2018	45.082	45.205	44.988	45.205	8609	EUR	
02/10/2018	45.108	45.249	45.108	45.161	14358	EUR	
03/10/2018	45.153	45.455	45.135	45.405	35804	EUR	
04/10/2018	45.281	45.3	44.907	44.965	36503	EUR	
05/10/2018	45.015	45.078	44.75	44.75	26173	EUR	
08/10/2018	44.752	44.85	44.684	44.684	33508	EUR	
09/10/2018	44.84	44.981	44.772	44.883	20556	EUR	
10/10/2018	44.748	44.79	43.9	43.926	28272	EUR	
11/10/2018	42.74	43.078	42.417	42.59	189132	EUR	
12/10/2018	42.713	42.85	42.523	42.655	109531	EUR	
15/10/2018	42.503	42.641	42.332	42.641	53477	EUR	
16/10/2018	42.478	43.004	42.436	43.004	18593	EUR	
17/10/2018	43.512	43.547	43.061	43.235	15926	EUR	
18/10/2018	43.523	43.592	43.104	43.104	108778	EUR	
19/10/2018	43.311	43.462	43.199	43.226	38699	EUR	
22/10/2018	42.927	43.197	42.78	42.974	33991	EUR	
23/10/2018	42.405	42.485	41.986	42.132	173721	EUR	
24/10/2018	42.423	43	42.369	42.369	78922	EUR	
25/10/2018	41.756	42.445	41.736	42.412	75660	EUR	
26/10/2018	41.972	41.972	41.307	41.784	56825	EUR	
29/10/2018	41.922	42.437	41.852	41.904	46173	EUR	
30/10/2018	41.746	41.985	41.393	41.736	107996	EUR	
31/10/2018	42.447	43.024	42.41	42.882	56887	EUR	
01/11/2018	42.65	42.815	42.458	42.8	79628	EUR	
02/11/2018	43.125	43.135	42.527	42.539	131660	EUR	
05/11/2018	42.62	42.827	42.598	42.704	31837	EUR	
06/11/2018	42.87	43.029	42.74	42.922	5815	EUR	
07/11/2018	43.131	43.497	43.131	43.464	17558	EUR	
08/11/2018	43.969	44	43.82	43.963	11108	EUR	
09/11/2018	44.104	44.104	43.735	43.844	25745	EUR	
12/11/2018	44.238	44.238	43.453	43.453	11517	EUR	
13/11/2018	43.649	43.7	43.269	43.51	6083	EUR	
14/11/2018	43.047	43.417	42.85	42.873	21145	EUR	
15/11/2018	42.756	42.812	42.217	42.725	76707	EUR	
16/11/2018	42.966	42.975	42.572	42.715	32903	EUR	
19/11/2018	42.93	42.994	42.241	42.241	19340	EUR	
20/11/2018	41.879	41.916	41.378	41.572	79443	EUR	
21/11/2018	41.628	41.87	41.546	41.87	74209	EUR	
22/11/2018	41.589	41.589	41.233	41.253	34364	EUR	
23/11/2018	41.39	41.73	41.39	41.7	15286	EUR	
26/11/2018	41.75	42.089	41.75	41.962	50971	EUR	
27/11/2018	42.179	42.35	41.95	42.322	22209	EUR	
28/11/2018	42.619	42.777	42.545	42.694	9208	EUR	
29/11/2018	42.99	43.072	42.789	42.96	18972	EUR	
30/11/2018	43.056	43.368	42.96	43.255	10202	EUR	
03/12/2018	44.282	44.312	43.81	43.86	14187	EUR	
04/12/2018	43.691	43.729	43.49	43.627	4814	EUR	
05/12/2018	42.783	43.2	42.751	42.87	14027	EUR	
06/12/2018	42.326	42.326	41.271	41.433	90451	EUR	
07/12/2018	42.077	42.52	41.699	41.715	30680	EUR	
10/12/2018	41.204	41.435	40.658	40.793	23003	EUR	
11/12/2018	41.467	42.22	41.421	41.879	13061	EUR	
12/12/2018	41.856	42.196	41.854	42.13	83738	EUR	
13/12/2018	42.001	42.099	41.675	41.875	22610	EUR	
14/12/2018	41.395	41.765	41.395	41.583	51088	EUR	
17/12/2018	41.204	41.211	40.6	40.963	34285	EUR	
18/12/2018	40.304	40.543	40.191	40.324	18529	EUR	
19/12/2018	40.077	40.266	39.969	40.186	23655	EUR	
20/12/2018	39.015	39.348	38.9	38.913	25737	EUR	
21/12/2018	38.744	39.307	38.614	38.88	136439	EUR	
27/12/2018	38.75	38.977	37.884	38.251	38853	EUR	
28/12/2018	38.848	39.255	38.8	38.958	21651	EUR	
31/12/2018	39.215	39.313	39.15	39.272	6012	EUR	
02/01/2019	39.014	39.6	38.41	39.513	6582	EUR	
03/01/2019	39.088	39.341	38.5	38.709	57805	EUR	
04/01/2019	38.898	39.6	38.81	39.532	13686	EUR	
07/01/2019	39.765	39.862	39.45	39.846	16646	EUR	
08/01/2019	40.083	40.41	39.92	39.976	23969	EUR	
09/01/2019	40.268	40.444	40	40.206	4078	EUR	
10/01/2019	39.824	40.284	39.775	40.284	4325	EUR	
11/01/2019	40.323	40.449	40.164	40.449	2908	EUR	
14/01/2019	40.228	40.445	40.185	40.368	6284	EUR	
15/01/2019	40.579	40.903	40.466	40.903	12941	EUR	
16/01/2019	41.103	41.287	40.977	41.211	6456	EUR	
17/01/2019	40.959	41.289	40.926	41.289	16923	EUR	
18/01/2019	41.612	42.15	41.521	42.15	52147	EUR	
21/01/2019	42.007	42.05	41.908	42.015	4765	EUR	
22/01/2019	41.932	41.967	41.759	41.783	27386	EUR	
23/01/2019	41.511	41.876	41.439	41.439	23589	EUR	
24/01/2019	41.596	41.833	41.494	41.71	22754	EUR	
25/01/2019	41.949	42.04	41.892	41.929	1641	EUR	
28/01/2019	41.741	41.744	41.24	41.308	6019	EUR	
29/01/2019	41.304	41.608	41.286	41.374	3870	EUR	
30/01/2019	41.478	41.778	41.45	41.778	8827	EUR	
31/01/2019	41.939	42.298	41.819	42.283	8341	EUR	
01/02/2019	42.455	42.52	42.212	42.372	16754	EUR	
04/02/2019	42.45	42.597	42.359	42.597	6132	EUR	
05/02/2019	42.727	43.06	42.727	42.969	4178	EUR	
06/02/2019	43.025	43.129	42.934	43.098	13160	EUR	
07/02/2019	43.072	43.137	42.539	42.539	24857	EUR	
08/02/2019	42.676	42.799	42.52	42.558	5160	EUR	
11/02/2019	42.894	43.212	42.894	43.118	52784	EUR	
12/02/2019	43.372	43.52	43.347	43.514	4220	EUR	
13/02/2019	43.691	43.92	43.564	43.754	4837	EUR	
14/02/2019	43.973	44.045	43.51	43.591	18224	EUR	
15/02/2019	43.511	44.215	43.508	44.122	9145	EUR	
18/02/2019	44.15	44.181	43.988	44.103	5730	EUR	
19/02/2019	44.15	44.15	43.98	44	6705	EUR	
20/02/2019	44.018	44.11	43.945	44.025	2996	EUR	
21/02/2019	44.256	44.257	43.883	43.991	10475	EUR	
22/02/2019	44	44.264	43.992	44.247	5651	EUR	
25/02/2019	44.375	44.556	44.315	44.501	6353	EUR	
26/02/2019	44.195	44.319	44.086	44.283	7650	EUR	
27/02/2019	43.989	44.087	43.85	44.049	15309	EUR	
28/02/2019	43.967	44.113	43.878	44.076	4095	EUR	
01/03/2019	44.245	44.352	44.099	44.117	9074	EUR	
04/03/2019	44.574	44.73	44.346	44.346	5682	EUR	
05/03/2019	44.338	44.445	44.2	44.445	9952	EUR	
06/03/2019	44.333	44.397	44.109	44.172	10456	EUR	
07/03/2019	43.964	44.293	43.914	44.162	13730	EUR	
08/03/2019	43.955	44.026	43.624	43.711	14096	EUR	
11/03/2019	44.009	44.473	43.919	44.441	16062	EUR	
12/03/2019	44.563	44.634	44.417	44.511	6781	EUR	
13/03/2019	44.513	44.823	44.48	44.781	3169	EUR	
14/03/2019	44.728	44.856	44.66	44.777	26324	EUR	
15/03/2019	44.715	44.956	44.642	44.956	8651	EUR	
18/03/2019	44.854	44.944	44.773	44.852	18229	EUR	
19/03/2019	45	45.19	44.988	45.179	28237	EUR	
