date	ouv	haut	bas	clot	vol	devise	
27/07/2023	216.41	216.41	216.41	216.41	0	USD	
28/07/2023	217.07	217.07	217.07	217.07	0	USD	
31/07/2023	219.28	219.28	219.28	219.28	0	USD	
01/08/2023	218.34	218.34	218.34	218.34	0	USD	
02/08/2023	216.71	216.71	216.71	216.71	0	USD	
03/08/2023	216.75	216.75	216.75	216.75	0	USD	
04/08/2023	217.68	217.68	217.68	217.68	0	USD	
07/08/2023	218.58	218.58	218.58	218.58	0	USD	
08/08/2023	220.33	220.33	220.33	220.33	0	USD	
09/08/2023	220.02	220.02	220.02	220.02	0	USD	
10/08/2023	218.74	218.74	218.74	218.74	0	USD	
11/08/2023	220.37	220.37	220.37	220.37	0	USD	
14/08/2023	219.48	219.48	219.48	219.48	0	USD	
16/08/2023	214.84	214.84	214.84	214.84	0	USD	
17/08/2023	212.99	212.99	212.99	212.99	0	USD	
18/08/2023	213.68	213.68	213.68	213.68	0	USD	
21/08/2023	213.45	213.45	213.45	213.45	0	USD	
22/08/2023	212.59	212.59	212.59	212.59	0	USD	
23/08/2023	213.38	213.38	213.38	213.38	0	USD	
24/08/2023	212.1	212.1	212.1	212.1	0	USD	
25/08/2023	212.16	212.16	212.16	212.16	0	USD	
28/08/2023	213.7	213.7	213.7	213.7	0	USD	
29/08/2023	216.47	216.47	216.47	216.47	0	USD	
30/08/2023	216.66	216.66	216.66	216.66	0	USD	
31/08/2023	216.02	216.02	216.02	216.02	0	USD	
01/09/2023	217.84	217.84	217.84	217.84	0	USD	
05/09/2023	215.57	215.57	215.57	215.57	0	USD	
06/09/2023	214.44	214.44	214.44	214.44	0	USD	
07/09/2023	212.59	212.59	212.59	212.59	0	USD	
08/09/2023	212.68	212.68	212.68	212.68	0	USD	
11/09/2023	213.53	213.53	213.53	213.53	0	USD	
12/09/2023	215.28	215.28	215.28	215.28	0	USD	
13/09/2023	214.23	214.23	214.23	214.23	0	USD	
14/09/2023	216.34	216.34	216.34	216.34	0	USD	
15/09/2023	215.44	215.44	215.44	215.44	0	USD	
18/09/2023	214.81	214.81	214.81	214.81	0	USD	
19/09/2023	214.37	214.37	214.37	214.37	0	USD	
20/09/2023	213.63	213.63	213.63	213.63	0	USD	
21/09/2023	211.17	211.17	211.17	211.17	0	USD	
22/09/2023	209.87	209.87	209.87	209.87	0	USD	
25/09/2023	211.42	211.42	211.42	211.42	0	USD	
26/09/2023	208.19	208.19	208.19	208.19	0	USD	
27/09/2023	209.01	209.01	209.01	209.01	0	USD	
28/09/2023	210.01	210.01	210.01	210.01	0	USD	
29/09/2023	208.81	208.81	208.81	208.81	0	USD	
02/10/2023	205.21	205.21	205.21	205.21	0	USD	
03/10/2023	202.28	202.28	202.28	202.28	0	USD	
04/10/2023	199.9	199.9	199.9	199.9	0	USD	
05/10/2023	200.3	200.3	200.3	200.3	0	USD	
06/10/2023	201.48	201.48	201.48	201.48	0	USD	
09/10/2023	204.36	204.36	204.36	204.36	0	USD	
10/10/2023	206.41	206.41	206.41	206.41	0	USD	
11/10/2023	205.84	205.84	205.84	205.84	0	USD	
12/10/2023	202.8	202.8	202.8	202.8	0	USD	
13/10/2023	203.86	203.86	203.86	203.86	0	USD	
16/10/2023	205.69	205.69	205.69	205.69	0	USD	
17/10/2023	207.83	207.83	207.83	207.83	0	USD	
18/10/2023	205.51	205.51	205.51	205.51	0	USD	
19/10/2023	204.42	204.42	204.42	204.42	0	USD	
20/10/2023	201.84	201.84	201.84	201.84	0	USD	
23/10/2023	199.71	199.71	199.71	199.71	0	USD	
24/10/2023	200.93	200.93	200.93	200.93	0	USD	
25/10/2023	199.45	199.45	199.45	199.45	0	USD	
26/10/2023	199.24	199.24	199.24	199.24	0	USD	
27/10/2023	195.08	195.08	195.08	195.08	0	USD	
30/10/2023	197.45	197.45	197.45	197.45	0	USD	
31/10/2023	198.95	198.95	198.95	198.95	0	USD	
02/11/2023	204.87	204.87	204.87	204.87	0	USD	
03/11/2023	207.26	207.26	207.26	207.26	0	USD	
06/11/2023	205.66	205.66	205.66	205.66	0	USD	
07/11/2023	204.08	204.08	204.08	204.08	0	USD	
08/11/2023	202.57	202.57	202.57	202.57	0	USD	
09/11/2023	200.6	200.6	200.6	200.6	0	USD	
10/11/2023	202.08	202.08	202.08	202.08	0	USD	
13/11/2023	202.26	202.26	202.26	202.26	0	USD	
14/11/2023	208.72	208.72	208.72	208.72	0	USD	
15/11/2023	208.95	208.95	208.95	208.95	0	USD	
16/11/2023	206.54	206.54	206.54	206.54	0	USD	
17/11/2023	209.53	209.53	209.53	209.53	0	USD	
20/11/2023	210.22	210.22	210.22	210.22	0	USD	
21/11/2023	210.17	210.17	210.17	210.17	0	USD	
22/11/2023	210.78	210.78	210.78	210.78	0	USD	
24/11/2023	212.3	212.3	212.3	212.3	0	USD	
27/11/2023	211.2	211.2	211.2	211.2	0	USD	
28/11/2023	210.9	210.9	210.9	210.9	0	USD	
29/11/2023	212.06	212.06	212.06	212.06	0	USD	
30/11/2023	214.34	214.34	214.34	214.34	0	USD	
01/12/2023	217.18	217.18	217.18	217.18	0	USD	
04/12/2023	216.63	216.63	216.63	216.63	0	USD	
05/12/2023	214.61	214.61	214.61	214.61	0	USD	
06/12/2023	213.14	213.14	213.14	213.14	0	USD	
07/12/2023	214.38	214.38	214.38	214.38	0	USD	
08/12/2023	215.5	215.5	215.5	215.5	0	USD	
11/12/2023	215.04	215.04	215.04	215.04	0	USD	
12/12/2023	213.9	213.9	213.9	213.9	0	USD	
13/12/2023	218.14	218.14	218.14	218.14	0	USD	
14/12/2023	223.29	223.29	223.29	223.29	0	USD	
15/12/2023	221.4	221.4	221.4	221.4	0	USD	
18/12/2023	221.76	221.76	221.76	221.76	0	USD	
19/12/2023	225.06	225.06	225.06	225.06	0	USD	
20/12/2023	221.74	221.74	221.74	221.74	0	USD	
21/12/2023	224.32	224.32	224.32	224.32	0	USD	
22/12/2023	224.64	224.64	224.64	224.64	0	USD	
28/12/2023	226.54	226.54	226.54	226.54	0	USD	
29/12/2023	225.49	225.49	225.49	225.49	0	USD	
02/01/2024	227.32	227.32	227.32	227.32	0	USD	
03/01/2024	226.07	226.07	226.07	226.07	0	USD	
04/01/2024	225.27	225.27	225.27	225.27	0	USD	
05/01/2024	227.71	227.71	227.71	227.71	0	USD	
08/01/2024	227.51	227.51	227.51	227.51	0	USD	
09/01/2024	225.31	225.31	225.31	225.31	0	USD	
10/01/2024	224.48	224.48	224.48	224.48	0	USD	
11/01/2024	223.4	223.4	223.4	223.4	0	USD	
12/01/2024	223.66	223.66	223.66	223.66	0	USD	
16/01/2024	221.75	221.75	221.75	221.75	0	USD	
17/01/2024	218.67	218.67	218.67	218.67	0	USD	
18/01/2024	218.99	218.99	218.99	218.99	0	USD	
19/01/2024	219.8	219.8	219.8	219.8	0	USD	
22/01/2024	222.21	222.21	222.21	222.21	0	USD	
23/01/2024	223.63	223.63	223.63	223.63	0	USD	
24/01/2024	222.7	222.7	222.7	222.7	0	USD	
25/01/2024	224.25	224.25	224.25	224.25	0	USD	
26/01/2024	224.59	224.59	224.59	224.59	0	USD	
29/01/2024	225.4	225.4	225.4	225.4	0	USD	
30/01/2024	225.39	225.39	225.39	225.39	0	USD	
31/01/2024	222.72	222.72	222.72	222.72	0	USD	
01/02/2024	224.1	224.1	224.1	224.1	0	USD	
02/02/2024	222.08	222.08	222.08	222.08	0	USD	
05/02/2024	218.99	218.99	218.99	218.99	0	USD	
06/02/2024	220.81	220.81	220.81	220.81	0	USD	
07/02/2024	220.65	220.65	220.65	220.65	0	USD	
08/02/2024	220.71	220.71	220.71	220.71	0	USD	
09/02/2024	220.69	220.69	220.69	220.69	0	USD	
12/02/2024	224.12	224.12	224.12	224.12	0	USD	
13/02/2024	219.71	219.71	219.71	219.71	0	USD	
14/02/2024	221.76	221.76	221.76	221.76	0	USD	
15/02/2024	225.43	225.43	225.43	225.43	0	USD	
16/02/2024	224.09	224.09	224.09	224.09	0	USD	
20/02/2024	223.14	223.14	223.14	223.14	0	USD	
21/02/2024	223.97	223.97	223.97	223.97	0	USD	
22/02/2024	224.96	224.96	224.96	224.96	0	USD	
23/02/2024	224.96	224.96	224.96	224.96	0	USD	
26/02/2024	223.95	223.95	223.95	223.95	0	USD	
27/02/2024	224.07	224.07	224.07	224.07	0	USD	
28/02/2024	222.58	222.58	222.58	222.58	0	USD	
29/02/2024	222.76	222.76	222.76	222.76	0	USD	
